instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
1,0,100.0,0.0,0.0,1146647473,482745765400,482
1,0,100.0,0.0,0.0,1146718149,482745765400,482
0,0,100.0,0.0,0.0,1146753563,482745765400,482
0,0,100.0,0.0,0.0,1146837029,482745765400,482
0,0,100.0,0.0,0.0,1147183321,482745765400,482
0,0,100.0,0.0,0.0,1147183523,482745765400,482
0,0,100.0,0.0,0.0,1147763686,482745765400,482
0,0,100.0,0.0,0.0,1147847621,482745765400,482
0,0,100.0,0.0,0.0,1147870301,482745765400,482
1,0,100.0,0.0,0.0,1147870539,482745765400,482
1,0,100.0,0.0,0.0,1147976947,482745765400,482
0,0,100.0,0.0,0.0,1147999444,482745765400,482
0,0,100.0,0.0,0.0,1148000188,482745765400,482
0,0,100.0,0.0,0.0,1148000235,482745765400,482
0,0,100.0,0.0,0.0,1148024015,482745765400,482
0,0,100.0,0.0,0.0,1148083448,482745765400,482
1,0,100.0,0.0,0.0,1148083495,482745765400,482
1,0,100.0,0.0,0.0,1148341044,482745765400,482
0,0,100.0,0.0,0.0,1148447060,482745765400,482
0,0,100.0,0.0,0.0,1148530045,482745765400,482
0,0,100.0,0.0,0.0,1148661504,482745765400,482
0,0,100.0,0.0,0.0,1148661548,482745765400,482
1,0,100.0,0.0,0.0,1148903494,482745765400,482
0,0,100.0,0.0,0.0,1148911753,482745765400,482
0,0,100.0,0.0,0.0,1148918534,482745765400,482
0,0,100.0,0.0,0.0,1148919421,482745765400,482
0,0,100.0,0.0,0.0,1148983121,482745765400,482
0,0,100.0,0.0,0.0,1149433299,482745765400,482
0,0,100.0,0.0,0.0,1149433519,482745765400,482
0,0,100.0,0.0,0.0,1149743197,482745765400,482
0,0,100.0,0.0,0.0,1149778207,482745765400,482
0,0,100.0,0.0,0.0,1149778812,482745765400,482
1,0,100.0,0.0,0.0,1149780956,482745765400,482
0,0,100.0,0.0,0.0,1149894412,482745765400,482
0,0,100.0,0.0,0.0,1149894580,482745765400,482
0,0,100.0,0.0,0.0,1150062833,482745765400,482
0,0,100.0,0.0,0.0,1150491306,482745765400,482
0,0,100.0,0.0,0.0,1150503140,482745765400,482
0,0,100.0,0.0,0.0,1150801950,482745765400,482
0,0,100.0,0.0,0.0,1150836217,482745765400,482
0,0,100.0,0.0,0.0,1150836336,482745765400,482
0,0,100.0,0.0,0.0,1150836383,482745765400,482
0,0,100.0,0.0,0.0,1150839102,482745765400,482
1,0,100.0,0.0,0.0,1150881692,482745765400,482
1,0,100.0,0.0,0.0,1150937333,482745765400,482
1,0,100.0,0.0,0.0,1150940758,482745765400,482
0,0,100.0,0.0,0.0,1150971101,482745765400,482
0,0,100.0,0.0,0.0,1150992212,482745765400,482
1,0,100.0,0.0,0.0,1150992617,482745765400,482
1,0,100.0,0.0,0.0,1150996154,482745765400,482
1,0,100.0,0.0,0.0,1151003102,482745765400,482
0,0,100.0,0.0,0.0,1151006379,482745765400,482
0,0,100.0,0.0,0.0,1151008107,482745765400,482
0,0,100.0,0.0,0.0,1151013743,482745765400,482
0,0,100.0,0.0,0.0,1151344112,482745765400,482
0,0,100.0,0.0,0.0,1151346351,482745765400,482
0,0,100.0,0.0,0.0,1151416116,482745765400,482
0,0,100.0,0.0,0.0,1151581050,482745765400,482
0,0,100.0,0.0,0.0,1152027808,482745765400,482
0,0,100.0,0.0,0.0,1152311725,482745765400,482
0,0,100.0,0.0,0.0,1152311757,482745765400,482
0,0,100.0,0.0,0.0,1152311823,482745765400,482
1,0,100.0,0.0,0.0,1152312004,482745765400,482
0,0,100.0,0.0,0.0,1152312166,482745765400,482
0,0,100.0,0.0,0.0,1152399315,482745765400,482
0,0,100.0,0.0,0.0,1152541200,482745765400,482
0,0,100.0,0.0,0.0,1152627193,482745765400,482
0,0,100.0,0.0,0.0,1152629836,482745765400,482
0,0,100.0,0.0,0.0,1152640274,482745765400,482
0,0,100.0,0.0,0.0,1152724715,482745765400,482
0,0,100.0,0.0,0.0,1152740389,482745765400,482
0,0,100.0,0.0,0.0,1152746992,482745765400,482
0,0,100.0,0.0,0.0,1152756754,482745765400,482
0,0,100.0,0.0,0.0,1152758166,482745765400,482
1,0,100.0,0.0,0.0,1152794800,482745765400,482
0,0,100.0,0.0,0.0,1152794884,482745765400,482
0,0,100.0,0.0,0.0,1152799217,482745765400,482
0,0,100.0,0.0,0.0,1152803576,482745765400,482
0,0,100.0,0.0,0.0,1152820316,482745765400,482
0,0,100.0,0.0,0.0,1152847626,482745765400,482
0,0,100.0,0.0,0.0,1152852586,482745765400,482
0,0,100.0,0.0,0.0,1152854071,482745765400,482
1,0,100.0,0.0,0.0,1153235798,482745765400,482
1,0,100.0,0.0,0.0,1153237094,482745765400,482
1,0,100.0,0.0,0.0,1153292745,482745765400,482
0,0,100.0,0.0,0.0,1153314042,482745765400,482
0,0,100.0,0.0,0.0,1153328039,482745765400,482
0,0,100.0,0.0,0.0,1153331387,482745765400,482
0,0,100.0,0.0,0.0,1153332203,482745765400,482
1,0,100.0,0.0,0.0,1153399834,482745765400,482
0,0,100.0,0.0,0.0,1153462636,482745765400,482
0,0,100.0,0.0,0.0,1153462950,482745765400,482
0,0,100.0,0.0,0.0,1153499262,482745765400,482
1,0,100.0,0.0,0.0,1153510231,482745765400,482
0,0,100.0,0.0,0.0,1153512935,482745765400,482
1,0,100.0,0.0,0.0,1153527599,482745765400,482
0,0,100.0,0.0,0.0,1153604931,482745765400,482
0,0,100.0,0.0,0.0,1153605862,482745765400,482
1,0,100.0,0.0,0.0,1153837172,482745765400,482
0,0,100.0,0.0,0.0,1153960475,482745765400,482
1,0,100.0,0.0,0.0,1154095073,482745765400,482
1,0,100.0,0.0,0.0,1154433461,482745765400,482
0,0,100.0,0.0,0.0,1154479168,482745765400,482
1,0,100.0,0.0,0.0,1154517706,482745765400,482
0,0,100.0,0.0,0.0,1154547279,482745765400,482
1,0,100.0,0.0,0.0,1154594061,482745765400,482
0,0,100.0,0.0,0.0,1154611110,482745765400,482
0,0,100.0,0.0,0.0,1154647817,482745765400,482
1,0,100.0,0.0,0.0,1154700282,482745765400,482
1,0,100.0,0.0,0.0,1154725985,482745765400,482
0,0,100.0,0.0,0.0,1154727502,482745765400,482
0,0,100.0,0.0,0.0,1154728371,482745765400,482
1,0,100.0,0.0,0.0,1154729978,482745765400,482
1,0,100.0,0.0,0.0,1154786274,482745765400,482
1,0,100.0,0.0,0.0,1154907329,482745765400,482
1,0,100.0,0.0,0.0,1154976941,482745765400,482
1,0,100.0,0.0,0.0,1155059727,482745765400,482
1,0,100.0,0.0,0.0,1155126371,482745765400,482
1,0,100.0,0.0,0.0,1155134690,482745765400,482
1,0,100.0,0.0,0.0,1155143557,482745765400,482
1,0,100.0,0.0,0.0,1155152462,482745765400,482
1,0,100.0,0.0,0.0,1155158544,482745765400,482
0,0,100.0,0.0,0.0,1155243277,482745765400,482
0,0,100.0,0.0,0.0,1155313372,482745765400,482
0,0,100.0,0.0,0.0,1155313518,482745765400,482
0,0,100.0,0.0,0.0,1155733055,482745765400,482
0,0,100.0,0.0,0.0,1155733077,482745765400,482
0,0,100.0,0.0,0.0,1155767349,482745765400,482
1,0,100.0,0.0,0.0,1155814903,482745765400,482
0,0,100.0,0.0,0.0,1155816004,482745765400,482
1,0,100.0,0.0,0.0,1155820964,482745765400,482
0,0,100.0,0.0,0.0,1155820988,482745765400,482
0,0,100.0,0.0,0.0,1155821208,482745765400,482
0,0,100.0,0.0,0.0,1155821912,482745765400,482
1,0,100.0,0.0,0.0,1155822749,482745765400,482
1,0,100.0,0.0,0.0,1155900792,482745765400,482
1,0,100.0,0.0,0.0,1155905848,482745765400,482
0,0,100.0,0.0,0.0,1155908479,482745765400,482
1,0,100.0,0.0,0.0,1155908644,482745765400,482
1,0,100.0,0.0,0.0,1155911554,482745765400,482
1,0,100.0,0.0,0.0,1156265549,482745765400,482
1,0,100.0,0.0,0.0,1156267689,482745765400,482
1,0,100.0,0.0,0.0,1156740571,482745765400,482
0,0,100.0,0.0,0.0,1156757211,482745765400,482
0,0,100.0,0.0,0.0,1156928708,482745765400,482
0,0,100.0,0.0,0.0,1156930073,482745765400,482
0,0,100.0,0.0,0.0,1156943691,482745765400,482
1,0,100.0,0.0,0.0,1157119195,482745765400,482
1,0,100.0,0.0,0.0,1157120278,482745765400,482
0,0,100.0,0.0,0.0,1157120448,482745765400,482
1,0,100.0,0.0,0.0,1157150258,482745765400,482
0,0,100.0,0.0,0.0,1157151962,482745765400,482
0,0,100.0,0.0,0.0,1157171871,482745765400,482
1,0,100.0,0.0,0.0,1157189315,482745765400,482
0,0,100.0,0.0,0.0,1157457359,482745765400,482
0,0,100.0,0.0,0.0,1157477050,482745765400,482
0,0,100.0,0.0,0.0,1157539399,482745765400,482
0,0,100.0,0.0,0.0,1157618000,482745765400,482
0,0,100.0,0.0,0.0,1157618175,482745765400,482
1,0,100.0,0.0,0.0,1157641386,482745765400,482
1,0,100.0,0.0,0.0,1157724875,482745765400,482
1,0,100.0,0.0,0.0,1157730128,482745765400,482
0,0,100.0,0.0,0.0,1157836242,482745765400,482
1,0,100.0,0.0,0.0,1157836451,482745765400,482
0,0,100.0,0.0,0.0,1157836489,482745765400,482
1,0,100.0,0.0,0.0,1157836688,482745765400,482
1,0,100.0,0.0,0.0,1157841679,482745765400,482
0,0,100.0,0.0,0.0,1157844125,482745765400,482
0,0,100.0,0.0,0.0,1157860422,482745765400,482
1,0,100.0,0.0,0.0,1157986067,482745765400,482
0,0,100.0,0.0,0.0,1157986144,482745765400,482
0,0,100.0,0.0,0.0,1157999916,482745765400,482
0,0,100.0,0.0,0.0,1158107469,482745765400,482
1,0,100.0,0.0,0.0,1158108501,482745765400,482
1,0,100.0,0.0,0.0,1158108915,482745765400,482
0,0,100.0,0.0,0.0,1158147838,482745765400,482
1,0,100.0,0.0,0.0,1158154705,482745765400,482
0,0,100.0,0.0,0.0,1158155033,482745765400,482
0,0,100.0,0.0,0.0,1158155310,482745765400,482
0,0,100.0,0.0,0.0,1158155368,482745765400,482
0,0,100.0,0.0,0.0,1158158681,482745765400,482
1,0,100.0,0.0,0.0,1158369261,482745765400,482
1,0,100.0,0.0,0.0,1158599217,482745765400,482
0,0,100.0,0.0,0.0,1158609599,482745765400,482
1,0,100.0,0.0,0.0,1158610204,482745765400,482
1,0,100.0,0.0,0.0,1158658901,482745765400,482
1,0,100.0,0.0,0.0,1158659252,482745765400,482
1,0,100.0,0.0,0.0,1158662634,482745765400,482
1,0,100.0,0.0,0.0,1158663220,482745765400,482
0,0,100.0,0.0,0.0,1158676348,482745765400,482
1,0,100.0,0.0,0.0,1158676594,482745765400,482
1,0,100.0,0.0,0.0,1158676669,482745765400,482
0,0,100.0,0.0,0.0,1158713006,482745765400,482
0,0,100.0,0.0,0.0,1158714932,482745765400,482
1,0,100.0,0.0,0.0,1158715109,482745765400,482
1,0,100.0,0.0,0.0,1158753261,482745765400,482
1,0,100.0,0.0,0.0,1158805279,482745765400,482
0,0,100.0,0.0,0.0,1158805945,482745765400,482
0,0,100.0,0.0,0.0,1158885269,482745765400,482
1,0,100.0,0.0,0.0,1158885709,482745765400,482
1,0,100.0,0.0,0.0,1158919480,482745765400,482
1,0,100.0,0.0,0.0,1159098893,482745765400,482
0,0,100.0,0.0,0.0,1159180851,482745765400,482
0,0,100.0,0.0,0.0,1159180898,482745765400,482
1,0,100.0,0.0,0.0,1159180947,482745765400,482
1,0,100.0,0.0,0.0,1159188794,482745765400,482
1,0,100.0,0.0,0.0,1159220014,482745765400,482
0,0,100.0,0.0,0.0,1159276723,482745765400,482
0,0,100.0,0.0,0.0,1159316496,482745765400,482
0,0,100.0,0.0,0.0,1159361160,482745765400,482
1,0,100.0,0.0,0.0,1159362335,482745765400,482
0,0,100.0,0.0,0.0,1159380609,482745765400,482
1,0,100.0,0.0,0.0,1159457285,482745765400,482
0,0,100.0,0.0,0.0,1159469482,482745765400,482
0,0,100.0,0.0,0.0,1159471464,482745765400,482
1,0,100.0,0.0,0.0,1159480856,482745765400,482
1,0,100.0,0.0,0.0,1159482580,482745765400,482
0,0,100.0,0.0,0.0,1159518217,482745765400,482
0,0,100.0,0.0,0.0,1159522715,482745765400,482
0,0,100.0,0.0,0.0,1159522976,482745765400,482
0,0,100.0,0.0,0.0,1159523861,482745765400,482
0,0,100.0,0.0,0.0,1159528182,482745765400,482
0,0,100.0,0.0,0.0,1159541912,482745765400,482
0,0,100.0,0.0,0.0,1159546886,482745765400,482
1,0,100.0,0.0,0.0,1159547552,482745765400,482
1,0,100.0,0.0,0.0,1159548317,482745765400,482
0,0,100.0,0.0,0.0,1159553365,482745765400,482
1,0,100.0,0.0,0.0,1159569484,482745765400,482
0,0,100.0,0.0,0.0,1159569741,482745765400,482
0,0,100.0,0.0,0.0,1159573502,482745765400,482
1,0,100.0,0.0,0.0,1159749522,482745765400,482
0,0,100.0,0.0,0.0,1159750980,482745765400,482
0,0,100.0,0.0,0.0,1159804349,482745765400,482
0,0,100.0,0.0,0.0,1159834640,482745765400,482
0,0,100.0,0.0,0.0,1159837712,482745765400,482
1,0,100.0,0.0,0.0,1159995736,482745765400,482
1,0,100.0,0.0,0.0,1160169422,482745765400,482
0,0,100.0,0.0,0.0,1160169470,482745765400,482
1,0,100.0,0.0,0.0,1160321236,482745765400,482
0,0,100.0,0.0,0.0,1160322922,482745765400,482
0,0,100.0,0.0,0.0,1160405587,482745765400,482
0,0,100.0,0.0,0.0,1160418501,482745765400,482
1,0,100.0,0.0,0.0,1160420166,482745765400,482
0,0,100.0,0.0,0.0,1160448604,482745765400,482
0,0,100.0,0.0,0.0,1160491620,482745765400,482
0,0,100.0,0.0,0.0,1160496216,482745765400,482
1,0,100.0,0.0,0.0,1160517043,482745765400,482
0,0,100.0,0.0,0.0,1160517060,482745765400,482
1,0,100.0,0.0,0.0,1160586991,482745765400,482
0,0,100.0,0.0,0.0,1160587004,482745765400,482
0,0,100.0,0.0,0.0,1160587955,482745765400,482
0,0,100.0,0.0,0.0,1160595415,482745765400,482
0,0,100.0,0.0,0.0,1160609506,482745765400,482
0,0,100.0,0.0,0.0,1160667182,482745765400,482
0,0,100.0,0.0,0.0,1160670758,482745765400,482
0,0,100.0,0.0,0.0,1160671543,482745765400,482
0,0,100.0,0.0,0.0,1160684461,482745765400,482
0,0,100.0,0.0,0.0,1160685041,482745765400,482
0,0,100.0,0.0,0.0,1160685735,482745765400,482
0,0,100.0,0.0,0.0,1160695281,482745765400,482
0,0,100.0,0.0,0.0,1160699212,482745765400,482
0,0,100.0,0.0,0.0,1160739570,482745765400,482
0,0,100.0,0.0,0.0,1160752437,482745765400,482
0,0,100.0,0.0,0.0,1160763707,482745765400,482
0,0,100.0,0.0,0.0,1160766464,482745765400,482
0,0,100.0,0.0,0.0,1160767434,482745765400,482
1,0,100.0,0.0,0.0,1160779939,482745765400,482
0,0,100.0,0.0,0.0,1161003969,482745765400,482
0,0,100.0,0.0,0.0,1161005250,482745765400,482
0,0,100.0,0.0,0.0,1161006311,482745765400,482
0,0,100.0,0.0,0.0,1161007052,482745765400,482
0,0,100.0,0.0,0.0,1161012863,482745765400,482
0,0,100.0,0.0,0.0,1161015448,482745765400,482
0,0,100.0,0.0,0.0,1161016246,482745765400,482
0,0,100.0,0.0,0.0,1161016652,482745765400,482
0,0,100.0,0.0,0.0,1161022279,482745765400,482
0,0,100.0,0.0,0.0,1161026614,482745765400,482
0,0,100.0,0.0,0.0,1161027342,482745765400,482
0,0,100.0,0.0,0.0,1161027534,482745765400,482
0,0,100.0,0.0,0.0,1161027588,482745765400,482
0,0,100.0,0.0,0.0,1161028590,482745765400,482
0,0,100.0,0.0,0.0,1161037481,482745765400,482
0,0,100.0,0.0,0.0,1161037933,482745765400,482
0,0,100.0,0.0,0.0,1161038799,482745765400,482
0,0,100.0,0.0,0.0,1161044869,482745765400,482
0,0,100.0,0.0,0.0,1161045004,482745765400,482
0,0,100.0,0.0,0.0,1161046336,482745765400,482
0,0,100.0,0.0,0.0,1161080555,482745765400,482
0,0,100.0,0.0,0.0,1161093950,482745765400,482
0,0,100.0,0.0,0.0,1161103799,482745765400,482
0,0,100.0,0.0,0.0,1161117373,482745765400,482
0,0,100.0,0.0,0.0,1161118256,482745765400,482
0,0,100.0,0.0,0.0,1161138408,482745765400,482
0,0,100.0,0.0,0.0,1161139078,482745765400,482
0,0,100.0,0.0,0.0,1161166408,482745765400,482
1,0,100.0,0.0,0.0,1161169790,482745765400,482
0,0,100.0,0.0,0.0,1161171036,482745765400,482
1,0,100.0,0.0,0.0,1161191444,482745765400,482
0,0,100.0,0.0,0.0,1161192657,482745765400,482
1,0,100.0,0.0,0.0,1161213892,482745765400,482
0,0,100.0,0.0,0.0,1161253589,482745765400,482
1,0,100.0,0.0,0.0,1161276345,482745765400,482
0,0,100.0,0.0,0.0,1161289841,482745765400,482
0,0,100.0,0.0,0.0,1161299807,482745765400,482
0,0,100.0,0.0,0.0,1161385540,482745765400,482
1,0,100.0,0.0,0.0,1161473439,482745765400,482
0,0,100.0,0.0,0.0,1161558345,482745765400,482
0,0,100.0,0.0,0.0,1161594922,482745765400,482
0,0,100.0,0.0,0.0,1161623897,482745765400,482
0,0,100.0,0.0,0.0,1161624043,482745765400,482
1,0,100.0,0.0,0.0,1161625168,482745765400,482
0,0,100.0,0.0,0.0,1161627899,482745765400,482
1,0,100.0,0.0,0.0,1161645137,482745765400,482
0,0,100.0,0.0,0.0,1161647226,482745765400,482
0,0,100.0,0.0,0.0,1161659447,482745765400,482
0,0,100.0,0.0,0.0,1161659472,482745765400,482
1,0,100.0,0.0,0.0,1161659505,482745765400,482
0,0,100.0,0.0,0.0,1161659575,482745765400,482
0,0,100.0,0.0,0.0,1161659640,482745765400,482
0,0,100.0,0.0,0.0,1161659674,482745765400,482
0,0,100.0,0.0,0.0,1161659681,482745765400,482
0,0,100.0,0.0,0.0,1161659702,482745765400,482
0,0,100.0,0.0,0.0,1161659793,482745765400,482
1,0,100.0,0.0,0.0,1161659831,482745765400,482
1,0,100.0,0.0,0.0,1161701173,482745765400,482
1,0,100.0,0.0,0.0,1161716460,482745765400,482
1,0,100.0,0.0,0.0,1161729111,482745765400,482
0,0,100.0,0.0,0.0,1161729169,482745765400,482
0,0,100.0,0.0,0.0,1161771482,482745765400,482
0,0,100.0,0.0,0.0,1161786685,482745765400,482
1,0,100.0,0.0,0.0,1161814270,482745765400,482
1,0,100.0,0.0,0.0,1161818435,482745765400,482
1,0,100.0,0.0,0.0,1161868138,482745765400,482
0,0,100.0,0.0,0.0,1161869062,482745765400,482
1,0,100.0,0.0,0.0,1161876264,482745765400,482
1,0,100.0,0.0,0.0,1161895060,482745765400,482
1,0,100.0,0.0,0.0,1161896248,482745765400,482
0,0,100.0,0.0,0.0,1161900264,482745765400,482
1,0,100.0,0.0,0.0,1161904753,482745765400,482
0,0,100.0,0.0,0.0,1161908677,482745765400,482
1,0,100.0,0.0,0.0,1162140656,482745765400,482
0,0,100.0,0.0,0.0,1162150117,482745765400,482
0,0,100.0,0.0,0.0,1162213802,482745765400,482
1,0,100.0,0.0,0.0,1162223599,482745765400,482
0,0,100.0,0.0,0.0,1162224935,482745765400,482
0,0,100.0,0.0,0.0,1162226830,482745765400,482
1,0,100.0,0.0,0.0,1162230446,482745765400,482
1,0,100.0,0.0,0.0,1162231612,482745765400,482
1,0,100.0,0.0,0.0,1162231642,482745765400,482
0,0,100.0,0.0,0.0,1162231778,482745765400,482
0,0,100.0,0.0,0.0,1162299223,482745765400,482
0,0,100.0,0.0,0.0,1162304842,482745765400,482
1,0,100.0,0.0,0.0,1162312135,482745765400,482
0,0,100.0,0.0,0.0,1162331265,482745765400,482
1,0,100.0,0.0,0.0,1162344018,482745765400,482
1,0,100.0,0.0,0.0,1162375461,482745765400,482
0,0,100.0,0.0,0.0,1162378760,482745765400,482
1,0,100.0,0.0,0.0,1162384973,482745765400,482
0,0,100.0,0.0,0.0,1162385793,482745765400,482
1,0,100.0,0.0,0.0,1162439414,482745765400,482
1,0,100.0,0.0,0.0,1162465563,482745765400,482
1,0,100.0,0.0,0.0,1162477839,482745765400,482
1,0,100.0,0.0,0.0,1162508205,482745765400,482
1,0,100.0,0.0,0.0,1162512334,482745765400,482
0,0,100.0,0.0,0.0,1162548780,482745765400,482
0,0,100.0,0.0,0.0,1162551385,482745765400,482
1,0,100.0,0.0,0.0,1162606277,482745765400,482
1,0,100.0,0.0,0.0,1162675267,482745765400,482
0,0,100.0,0.0,0.0,1162675441,482745765400,482
0,0,100.0,0.0,0.0,1162676240,482745765400,482
1,0,100.0,0.0,0.0,1162676459,482745765400,482
1,0,100.0,0.0,0.0,1162679715,482745765400,482
1,0,100.0,0.0,0.0,1162896301,482745765400,482
0,0,100.0,0.0,0.0,1162903289,482745765400,482
0,0,100.0,0.0,0.0,1162939421,482745765400,482
0,0,100.0,0.0,0.0,1162990047,482745765400,482
0,0,100.0,0.0,0.0,1163117074,482745765400,482
0,0,100.0,0.0,0.0,1163117299,482745765400,482
0,0,100.0,0.0,0.0,1163168632,482745765400,482
0,0,100.0,0.0,0.0,1163168771,482745765400,482
0,0,100.0,0.0,0.0,1163169409,482745765400,482
0,0,100.0,0.0,0.0,1163169901,482745765400,482
0,0,100.0,0.0,0.0,1163230902,482745765400,482
0,0,100.0,0.0,0.0,1163422082,482745765400,482
1,0,100.0,0.0,0.0,1163460902,482745765400,482
0,0,100.0,0.0,0.0,1163520027,482745765400,482
1,0,100.0,0.0,0.0,1163595495,482745765400,482
0,0,100.0,0.0,0.0,1163597499,482745765400,482
0,0,100.0,0.0,0.0,1163597871,482745765400,482
0,0,100.0,0.0,0.0,1163598676,482745765400,482
0,0,100.0,0.0,0.0,1163606007,482745765400,482
0,0,100.0,0.0,0.0,1163632819,482745765400,482
0,0,100.0,0.0,0.0,1163675861,482745765400,482
0,0,100.0,0.0,0.0,1163680326,482745765400,482
0,0,100.0,0.0,0.0,1163974455,482745765400,482
1,0,100.0,0.0,0.0,1163980372,482745765400,482
0,0,100.0,0.0,0.0,1163980897,482745765400,482
1,0,100.0,0.0,0.0,1163981063,482745765400,482
1,0,100.0,0.0,0.0,1163981403,482745765400,482
0,0,100.0,0.0,0.0,1163981606,482745765400,482
0,0,100.0,0.0,0.0,1163981875,482745765400,482
0,0,100.0,0.0,0.0,1163982443,482745765400,482
1,0,100.0,0.0,0.0,1164041223,482745765400,482
0,0,100.0,0.0,0.0,1164047471,482745765400,482
0,0,100.0,0.0,0.0,1164053970,482745765400,482
0,0,100.0,0.0,0.0,1164061897,482745765400,482
0,0,100.0,0.0,0.0,1164065863,482745765400,482
0,0,100.0,0.0,0.0,1164126919,482745765400,482
0,0,100.0,0.0,0.0,1164128575,482745765400,482
0,0,100.0,0.0,0.0,1164210102,482745765400,482
0,0,100.0,0.0,0.0,1164211530,482745765400,482
1,0,100.0,0.0,0.0,1164412698,482745765400,482
0,0,100.0,0.0,0.0,1164414565,482745765400,482
1,0,100.0,0.0,0.0,1164533355,482745765400,482
0,0,100.0,0.0,0.0,1164539766,482745765400,482
0,0,100.0,0.0,0.0,1164703881,482745765400,482
1,0,100.0,0.0,0.0,1164712898,482745765400,482
1,0,100.0,0.0,0.0,1164713464,482745765400,482
0,0,100.0,0.0,0.0,1164760207,482745765400,482
0,0,100.0,0.0,0.0,1164767985,482745765400,482
1,0,100.0,0.0,0.0,1164803197,482745765400,482
0,0,100.0,0.0,0.0,1164803337,482745765400,482
1,0,100.0,0.0,0.0,1164805162,482745765400,482
0,0,100.0,0.0,0.0,1164814080,482745765400,482
1,0,100.0,0.0,0.0,1164817163,482745765400,482
1,0,100.0,0.0,0.0,1164834640,482745765400,482
0,0,100.0,0.0,0.0,1164923324,482745765400,482
