instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1150992212,477694674200,477
1,0,100.0,0.0,0.0,1150992617,477694674200,477
1,0,100.0,0.0,0.0,1150996154,477694674200,477
1,0,100.0,0.0,0.0,1151003102,477694674200,477
0,0,100.0,0.0,0.0,1151006379,477694674200,477
0,0,100.0,0.0,0.0,1151008107,477694674200,477
0,0,100.0,0.0,0.0,1151013743,477694674200,477
0,0,100.0,0.0,0.0,1151344112,477694674200,477
0,0,100.0,0.0,0.0,1151346351,477694674200,477
0,0,100.0,0.0,0.0,1151416116,477694674200,477
0,0,100.0,0.0,0.0,1151581050,477694674200,477
0,0,100.0,0.0,0.0,1152027808,477694674200,477
0,0,100.0,0.0,0.0,1152311725,477694674200,477
0,0,100.0,0.0,0.0,1152311757,477694674200,477
0,0,100.0,0.0,0.0,1152311823,477694674200,477
1,0,100.0,0.0,0.0,1152312004,477694674200,477
0,0,100.0,0.0,0.0,1152312166,477694674200,477
0,0,100.0,0.0,0.0,1152399315,477694674200,477
0,0,100.0,0.0,0.0,1152541200,477694674200,477
0,0,100.0,0.0,0.0,1152627193,477694674200,477
0,0,100.0,0.0,0.0,1152629836,477694674200,477
0,0,100.0,0.0,0.0,1152640274,477694674200,477
0,0,100.0,0.0,0.0,1152724715,477694674200,477
0,0,100.0,0.0,0.0,1152740389,477694674200,477
0,0,100.0,0.0,0.0,1152746992,477694674200,477
0,0,100.0,0.0,0.0,1152756754,477694674200,477
0,0,100.0,0.0,0.0,1152758166,477694674200,477
1,0,100.0,0.0,0.0,1152794800,477694674200,477
0,0,100.0,0.0,0.0,1152794884,477694674200,477
0,0,100.0,0.0,0.0,1152799217,477694674200,477
0,0,100.0,0.0,0.0,1152803576,477694674200,477
0,0,100.0,0.0,0.0,1152820316,477694674200,477
0,0,100.0,0.0,0.0,1152847626,477694674200,477
0,0,100.0,0.0,0.0,1152852586,477694674200,477
0,0,100.0,0.0,0.0,1152854071,477694674200,477
1,0,100.0,0.0,0.0,1153235798,477694674200,477
1,0,100.0,0.0,0.0,1153237094,477694674200,477
1,0,100.0,0.0,0.0,1153292745,477694674200,477
0,0,100.0,0.0,0.0,1153314042,477694674200,477
0,0,100.0,0.0,0.0,1153328039,477694674200,477
0,0,100.0,0.0,0.0,1153331387,477694674200,477
0,0,100.0,0.0,0.0,1153332203,477694674200,477
1,0,100.0,0.0,0.0,1153399834,477694674200,477
0,0,100.0,0.0,0.0,1153462636,477694674200,477
0,0,100.0,0.0,0.0,1153462950,477694674200,477
0,0,100.0,0.0,0.0,1153499262,477694674200,477
1,0,100.0,0.0,0.0,1153510231,477694674200,477
0,0,100.0,0.0,0.0,1153512935,477694674200,477
1,0,100.0,0.0,0.0,1153527599,477694674200,477
0,0,100.0,0.0,0.0,1153604931,477694674200,477
0,0,100.0,0.0,0.0,1153605862,477694674200,477
1,0,100.0,0.0,0.0,1153837172,477694674200,477
0,0,100.0,0.0,0.0,1153960475,477694674200,477
1,0,100.0,0.0,0.0,1154095073,477694674200,477
1,0,100.0,0.0,0.0,1154433461,477694674200,477
0,0,100.0,0.0,0.0,1154479168,477694674200,477
1,0,100.0,0.0,0.0,1154517706,477694674200,477
0,0,100.0,0.0,0.0,1154547279,477694674200,477
1,0,100.0,0.0,0.0,1154594061,477694674200,477
0,0,100.0,0.0,0.0,1154611110,477694674200,477
0,0,100.0,0.0,0.0,1154647817,477694674200,477
1,0,100.0,0.0,0.0,1154700282,477694674200,477
1,0,100.0,0.0,0.0,1154725985,477694674200,477
0,0,100.0,0.0,0.0,1154727502,477694674200,477
0,0,100.0,0.0,0.0,1154728371,477694674200,477
1,0,100.0,0.0,0.0,1154729978,477694674200,477
1,0,100.0,0.0,0.0,1154786274,477694674200,477
1,0,100.0,0.0,0.0,1154907329,477694674200,477
1,0,100.0,0.0,0.0,1154976941,477694674200,477
1,0,100.0,0.0,0.0,1155059727,477694674200,477
1,0,100.0,0.0,0.0,1155126371,477694674200,477
1,0,100.0,0.0,0.0,1155134690,477694674200,477
1,0,100.0,0.0,0.0,1155143557,477694674200,477
1,0,100.0,0.0,0.0,1155152462,477694674200,477
1,0,100.0,0.0,0.0,1155158544,477694674200,477
0,0,100.0,0.0,0.0,1155243277,477694674200,477
0,0,100.0,0.0,0.0,1155313372,477694674200,477
0,0,100.0,0.0,0.0,1155313518,477694674200,477
0,0,100.0,0.0,0.0,1155733055,477694674200,477
0,0,100.0,0.0,0.0,1155733077,477694674200,477
0,0,100.0,0.0,0.0,1155767349,477694674200,477
1,0,100.0,0.0,0.0,1155814903,477694674200,477
0,0,100.0,0.0,0.0,1155816004,477694674200,477
1,0,100.0,0.0,0.0,1155820964,477694674200,477
0,0,100.0,0.0,0.0,1155820988,477694674200,477
0,0,100.0,0.0,0.0,1155821208,477694674200,477
0,0,100.0,0.0,0.0,1155821912,477694674200,477
1,0,100.0,0.0,0.0,1155822749,477694674200,477
1,0,100.0,0.0,0.0,1155900792,477694674200,477
1,0,100.0,0.0,0.0,1155905848,477694674200,477
0,0,100.0,0.0,0.0,1155908479,477694674200,477
1,0,100.0,0.0,0.0,1155908644,477694674200,477
1,0,100.0,0.0,0.0,1155911554,477694674200,477
1,0,100.0,0.0,0.0,1156265549,477694674200,477
1,0,100.0,0.0,0.0,1156267689,477694674200,477
1,0,100.0,0.0,0.0,1156740571,477694674200,477
0,0,100.0,0.0,0.0,1156757211,477694674200,477
0,0,100.0,0.0,0.0,1156928708,477694674200,477
0,0,100.0,0.0,0.0,1156930073,477694674200,477
0,0,100.0,0.0,0.0,1156943691,477694674200,477
1,0,100.0,0.0,0.0,1157119195,477694674200,477
1,0,100.0,0.0,0.0,1157120278,477694674200,477
0,0,100.0,0.0,0.0,1157120448,477694674200,477
1,0,100.0,0.0,0.0,1157150258,477694674200,477
0,0,100.0,0.0,0.0,1157151962,477694674200,477
0,0,100.0,0.0,0.0,1157171871,477694674200,477
1,0,100.0,0.0,0.0,1157189315,477694674200,477
0,0,100.0,0.0,0.0,1157457359,477694674200,477
0,0,100.0,0.0,0.0,1157477050,477694674200,477
0,0,100.0,0.0,0.0,1157539399,477694674200,477
0,0,100.0,0.0,0.0,1157618000,477694674200,477
0,0,100.0,0.0,0.0,1157618175,477694674200,477
1,0,100.0,0.0,0.0,1157641386,477694674200,477
1,0,100.0,0.0,0.0,1157724875,477694674200,477
1,0,100.0,0.0,0.0,1157730128,477694674200,477
0,0,100.0,0.0,0.0,1157836242,477694674200,477
1,0,100.0,0.0,0.0,1157836451,477694674200,477
0,0,100.0,0.0,0.0,1157836489,477694674200,477
1,0,100.0,0.0,0.0,1157836688,477694674200,477
1,0,100.0,0.0,0.0,1157841679,477694674200,477
0,0,100.0,0.0,0.0,1157844125,477694674200,477
0,0,100.0,0.0,0.0,1157860422,477694674200,477
1,0,100.0,0.0,0.0,1157986067,477694674200,477
0,0,100.0,0.0,0.0,1157986144,477694674200,477
0,0,100.0,0.0,0.0,1157999916,477694674200,477
0,0,100.0,0.0,0.0,1158107469,477694674200,477
1,0,100.0,0.0,0.0,1158108501,477694674200,477
1,0,100.0,0.0,0.0,1158108915,477694674200,477
0,0,100.0,0.0,0.0,1158147838,477694674200,477
1,0,100.0,0.0,0.0,1158154705,477694674200,477
0,0,100.0,0.0,0.0,1158155033,477694674200,477
0,0,100.0,0.0,0.0,1158155310,477694674200,477
0,0,100.0,0.0,0.0,1158155368,477694674200,477
0,0,100.0,0.0,0.0,1158158681,477694674200,477
1,0,100.0,0.0,0.0,1158369261,477694674200,477
1,0,100.0,0.0,0.0,1158599217,477694674200,477
0,0,100.0,0.0,0.0,1158609599,477694674200,477
1,0,100.0,0.0,0.0,1158610204,477694674200,477
1,0,100.0,0.0,0.0,1158658901,477694674200,477
1,0,100.0,0.0,0.0,1158659252,477694674200,477
1,0,100.0,0.0,0.0,1158662634,477694674200,477
1,0,100.0,0.0,0.0,1158663220,477694674200,477
0,0,100.0,0.0,0.0,1158676348,477694674200,477
1,0,100.0,0.0,0.0,1158676594,477694674200,477
1,0,100.0,0.0,0.0,1158676669,477694674200,477
0,0,100.0,0.0,0.0,1158713006,477694674200,477
0,0,100.0,0.0,0.0,1158714932,477694674200,477
1,0,100.0,0.0,0.0,1158715109,477694674200,477
1,0,100.0,0.0,0.0,1158753261,477694674200,477
1,0,100.0,0.0,0.0,1158805279,477694674200,477
0,0,100.0,0.0,0.0,1158805945,477694674200,477
0,0,100.0,0.0,0.0,1158885269,477694674200,477
1,0,100.0,0.0,0.0,1158885709,477694674200,477
1,0,100.0,0.0,0.0,1158919480,477694674200,477
1,0,100.0,0.0,0.0,1159098893,477694674200,477
0,0,100.0,0.0,0.0,1159180851,477694674200,477
0,0,100.0,0.0,0.0,1159180898,477694674200,477
1,0,100.0,0.0,0.0,1159180947,477694674200,477
1,0,100.0,0.0,0.0,1159188794,477694674200,477
1,0,100.0,0.0,0.0,1159220014,477694674200,477
0,0,100.0,0.0,0.0,1159276723,477694674200,477
0,0,100.0,0.0,0.0,1159316496,477694674200,477
0,0,100.0,0.0,0.0,1159361160,477694674200,477
1,0,100.0,0.0,0.0,1159362335,477694674200,477
0,0,100.0,0.0,0.0,1159380609,477694674200,477
1,0,100.0,0.0,0.0,1159457285,477694674200,477
0,0,100.0,0.0,0.0,1159469482,477694674200,477
0,0,100.0,0.0,0.0,1159471464,477694674200,477
1,0,100.0,0.0,0.0,1159480856,477694674200,477
1,0,100.0,0.0,0.0,1159482580,477694674200,477
0,0,100.0,0.0,0.0,1159518217,477694674200,477
0,0,100.0,0.0,0.0,1159522715,477694674200,477
0,0,100.0,0.0,0.0,1159522976,477694674200,477
0,0,100.0,0.0,0.0,1159523861,477694674200,477
0,0,100.0,0.0,0.0,1159528182,477694674200,477
0,0,100.0,0.0,0.0,1159541912,477694674200,477
0,0,100.0,0.0,0.0,1159546886,477694674200,477
1,0,100.0,0.0,0.0,1159547552,477694674200,477
1,0,100.0,0.0,0.0,1159548317,477694674200,477
0,0,100.0,0.0,0.0,1159553365,477694674200,477
1,0,100.0,0.0,0.0,1159569484,477694674200,477
0,0,100.0,0.0,0.0,1159569741,477694674200,477
0,0,100.0,0.0,0.0,1159573502,477694674200,477
1,0,100.0,0.0,0.0,1159749522,477694674200,477
0,0,100.0,0.0,0.0,1159750980,477694674200,477
0,0,100.0,0.0,0.0,1159804349,477694674200,477
0,0,100.0,0.0,0.0,1159834640,477694674200,477
0,0,100.0,0.0,0.0,1159837712,477694674200,477
1,0,100.0,0.0,0.0,1159995736,477694674200,477
1,0,100.0,0.0,0.0,1160169422,477694674200,477
0,0,100.0,0.0,0.0,1160169470,477694674200,477
1,0,100.0,0.0,0.0,1160321236,477694674200,477
0,0,100.0,0.0,0.0,1160322922,477694674200,477
0,0,100.0,0.0,0.0,1160405587,477694674200,477
0,0,100.0,0.0,0.0,1160418501,477694674200,477
1,0,100.0,0.0,0.0,1160420166,477694674200,477
0,0,100.0,0.0,0.0,1160448604,477694674200,477
0,0,100.0,0.0,0.0,1160491620,477694674200,477
0,0,100.0,0.0,0.0,1160496216,477694674200,477
1,0,100.0,0.0,0.0,1160517043,477694674200,477
0,0,100.0,0.0,0.0,1160517060,477694674200,477
1,0,100.0,0.0,0.0,1160586991,477694674200,477
0,0,100.0,0.0,0.0,1160587004,477694674200,477
0,0,100.0,0.0,0.0,1160587955,477694674200,477
0,0,100.0,0.0,0.0,1160595415,477694674200,477
0,0,100.0,0.0,0.0,1160609506,477694674200,477
0,0,100.0,0.0,0.0,1160667182,477694674200,477
0,0,100.0,0.0,0.0,1160670758,477694674200,477
0,0,100.0,0.0,0.0,1160671543,477694674200,477
0,0,100.0,0.0,0.0,1160684461,477694674200,477
0,0,100.0,0.0,0.0,1160685041,477694674200,477
0,0,100.0,0.0,0.0,1160685735,477694674200,477
0,0,100.0,0.0,0.0,1160695281,477694674200,477
0,0,100.0,0.0,0.0,1160699212,477694674200,477
0,0,100.0,0.0,0.0,1160739570,477694674200,477
0,0,100.0,0.0,0.0,1160752437,477694674200,477
0,0,100.0,0.0,0.0,1160763707,477694674200,477
0,0,100.0,0.0,0.0,1160766464,477694674200,477
0,0,100.0,0.0,0.0,1160767434,477694674200,477
1,0,100.0,0.0,0.0,1160779939,477694674200,477
0,0,100.0,0.0,0.0,1161003969,477694674200,477
0,0,100.0,0.0,0.0,1161005250,477694674200,477
0,0,100.0,0.0,0.0,1161006311,477694674200,477
0,0,100.0,0.0,0.0,1161007052,477694674200,477
0,0,100.0,0.0,0.0,1161012863,477694674200,477
0,0,100.0,0.0,0.0,1161015448,477694674200,477
0,0,100.0,0.0,0.0,1161016246,477694674200,477
0,0,100.0,0.0,0.0,1161016652,477694674200,477
0,0,100.0,0.0,0.0,1161022279,477694674200,477
0,0,100.0,0.0,0.0,1161026614,477694674200,477
0,0,100.0,0.0,0.0,1161027342,477694674200,477
0,0,100.0,0.0,0.0,1161027534,477694674200,477
0,0,100.0,0.0,0.0,1161027588,477694674200,477
0,0,100.0,0.0,0.0,1161028590,477694674200,477
0,0,100.0,0.0,0.0,1161037481,477694674200,477
0,0,100.0,0.0,0.0,1161037933,477694674200,477
0,0,100.0,0.0,0.0,1161038799,477694674200,477
0,0,100.0,0.0,0.0,1161044869,477694674200,477
0,0,100.0,0.0,0.0,1161045004,477694674200,477
0,0,100.0,0.0,0.0,1161046336,477694674200,477
0,0,100.0,0.0,0.0,1161080555,477694674200,477
0,0,100.0,0.0,0.0,1161093950,477694674200,477
0,0,100.0,0.0,0.0,1161103799,477694674200,477
0,0,100.0,0.0,0.0,1161117373,477694674200,477
0,0,100.0,0.0,0.0,1161118256,477694674200,477
0,0,100.0,0.0,0.0,1161138408,477694674200,477
0,0,100.0,0.0,0.0,1161139078,477694674200,477
0,0,100.0,0.0,0.0,1161166408,477694674200,477
1,0,100.0,0.0,0.0,1161169790,477694674200,477
0,0,100.0,0.0,0.0,1161171036,477694674200,477
1,0,100.0,0.0,0.0,1161191444,477694674200,477
0,0,100.0,0.0,0.0,1161192657,477694674200,477
1,0,100.0,0.0,0.0,1161213892,477694674200,477
0,0,100.0,0.0,0.0,1161253589,477694674200,477
1,0,100.0,0.0,0.0,1161276345,477694674200,477
0,0,100.0,0.0,0.0,1161289841,477694674200,477
0,0,100.0,0.0,0.0,1161299807,477694674200,477
0,0,100.0,0.0,0.0,1161385540,477694674200,477
1,0,100.0,0.0,0.0,1161473439,477694674200,477
0,0,100.0,0.0,0.0,1161558345,477694674200,477
0,0,100.0,0.0,0.0,1161594922,477694674200,477
0,0,100.0,0.0,0.0,1161623897,477694674200,477
0,0,100.0,0.0,0.0,1161624043,477694674200,477
1,0,100.0,0.0,0.0,1161625168,477694674200,477
0,0,100.0,0.0,0.0,1161627899,477694674200,477
1,0,100.0,0.0,0.0,1161645137,477694674200,477
0,0,100.0,0.0,0.0,1161647226,477694674200,477
0,0,100.0,0.0,0.0,1161659447,477694674200,477
0,0,100.0,0.0,0.0,1161659472,477694674200,477
1,0,100.0,0.0,0.0,1161659505,477694674200,477
0,0,100.0,0.0,0.0,1161659575,477694674200,477
0,0,100.0,0.0,0.0,1161659640,477694674200,477
0,0,100.0,0.0,0.0,1161659674,477694674200,477
0,0,100.0,0.0,0.0,1161659681,477694674200,477
0,0,100.0,0.0,0.0,1161659702,477694674200,477
0,0,100.0,0.0,0.0,1161659793,477694674200,477
1,0,100.0,0.0,0.0,1161659831,477694674200,477
1,0,100.0,0.0,0.0,1161701173,477694674200,477
1,0,100.0,0.0,0.0,1161716460,477694674200,477
1,0,100.0,0.0,0.0,1161729111,477694674200,477
0,0,100.0,0.0,0.0,1161729169,477694674200,477
0,0,100.0,0.0,0.0,1161771482,477694674200,477
0,0,100.0,0.0,0.0,1161786685,477694674200,477
1,0,100.0,0.0,0.0,1161814270,477694674200,477
1,0,100.0,0.0,0.0,1161818435,477694674200,477
1,0,100.0,0.0,0.0,1161868138,477694674200,477
0,0,100.0,0.0,0.0,1161869062,477694674200,477
1,0,100.0,0.0,0.0,1161876264,477694674200,477
1,0,100.0,0.0,0.0,1161895060,477694674200,477
1,0,100.0,0.0,0.0,1161896248,477694674200,477
0,0,100.0,0.0,0.0,1161900264,477694674200,477
1,0,100.0,0.0,0.0,1161904753,477694674200,477
0,0,100.0,0.0,0.0,1161908677,477694674200,477
1,0,100.0,0.0,0.0,1162140656,477694674200,477
0,0,100.0,0.0,0.0,1162150117,477694674200,477
0,0,100.0,0.0,0.0,1162213802,477694674200,477
1,0,100.0,0.0,0.0,1162223599,477694674200,477
0,0,100.0,0.0,0.0,1162224935,477694674200,477
0,0,100.0,0.0,0.0,1162226830,477694674200,477
1,0,100.0,0.0,0.0,1162230446,477694674200,477
1,0,100.0,0.0,0.0,1162231612,477694674200,477
1,0,100.0,0.0,0.0,1162231642,477694674200,477
0,0,100.0,0.0,0.0,1162231778,477694674200,477
0,0,100.0,0.0,0.0,1162299223,477694674200,477
0,0,100.0,0.0,0.0,1162304842,477694674200,477
1,0,100.0,0.0,0.0,1162312135,477694674200,477
0,0,100.0,0.0,0.0,1162331265,477694674200,477
1,0,100.0,0.0,0.0,1162344018,477694674200,477
1,0,100.0,0.0,0.0,1162375461,477694674200,477
0,0,100.0,0.0,0.0,1162378760,477694674200,477
1,0,100.0,0.0,0.0,1162384973,477694674200,477
0,0,100.0,0.0,0.0,1162385793,477694674200,477
1,0,100.0,0.0,0.0,1162439414,477694674200,477
1,0,100.0,0.0,0.0,1162465563,477694674200,477
1,0,100.0,0.0,0.0,1162477839,477694674200,477
1,0,100.0,0.0,0.0,1162508205,477694674200,477
1,0,100.0,0.0,0.0,1162512334,477694674200,477
0,0,100.0,0.0,0.0,1162548780,477694674200,477
0,0,100.0,0.0,0.0,1162551385,477694674200,477
1,0,100.0,0.0,0.0,1162606277,477694674200,477
1,0,100.0,0.0,0.0,1162675267,477694674200,477
0,0,100.0,0.0,0.0,1162675441,477694674200,477
0,0,100.0,0.0,0.0,1162676240,477694674200,477
1,0,100.0,0.0,0.0,1162676459,477694674200,477
1,0,100.0,0.0,0.0,1162679715,477694674200,477
1,0,100.0,0.0,0.0,1162896301,477694674200,477
0,0,100.0,0.0,0.0,1162903289,477694674200,477
0,0,100.0,0.0,0.0,1162939421,477694674200,477
0,0,100.0,0.0,0.0,1162990047,477694674200,477
0,0,100.0,0.0,0.0,1163117074,477694674200,477
0,0,100.0,0.0,0.0,1163117299,477694674200,477
0,0,100.0,0.0,0.0,1163168632,477694674200,477
0,0,100.0,0.0,0.0,1163168771,477694674200,477
0,0,100.0,0.0,0.0,1163169409,477694674200,477
0,0,100.0,0.0,0.0,1163169901,477694674200,477
0,0,100.0,0.0,0.0,1163230902,477694674200,477
0,0,100.0,0.0,0.0,1163422082,477694674200,477
1,0,100.0,0.0,0.0,1163460902,477694674200,477
0,0,100.0,0.0,0.0,1163520027,477694674200,477
1,0,100.0,0.0,0.0,1163595495,477694674200,477
0,0,100.0,0.0,0.0,1163597499,477694674200,477
0,0,100.0,0.0,0.0,1163597871,477694674200,477
0,0,100.0,0.0,0.0,1163598676,477694674200,477
0,0,100.0,0.0,0.0,1163606007,477694674200,477
0,0,100.0,0.0,0.0,1163632819,477694674200,477
0,0,100.0,0.0,0.0,1163675861,477694674200,477
0,0,100.0,0.0,0.0,1163680326,477694674200,477
0,0,100.0,0.0,0.0,1163974455,477694674200,477
1,0,100.0,0.0,0.0,1163980372,477694674200,477
0,0,100.0,0.0,0.0,1163980897,477694674200,477
1,0,100.0,0.0,0.0,1163981063,477694674200,477
1,0,100.0,0.0,0.0,1163981403,477694674200,477
0,0,100.0,0.0,0.0,1163981606,477694674200,477
0,0,100.0,0.0,0.0,1163981875,477694674200,477
0,0,100.0,0.0,0.0,1163982443,477694674200,477
1,0,100.0,0.0,0.0,1164041223,477694674200,477
0,0,100.0,0.0,0.0,1164047471,477694674200,477
0,0,100.0,0.0,0.0,1164053970,477694674200,477
0,0,100.0,0.0,0.0,1164061897,477694674200,477
0,0,100.0,0.0,0.0,1164065863,477694674200,477
0,0,100.0,0.0,0.0,1164126919,477694674200,477
0,0,100.0,0.0,0.0,1164128575,477694674200,477
0,0,100.0,0.0,0.0,1164210102,477694674200,477
0,0,100.0,0.0,0.0,1164211530,477694674200,477
1,0,100.0,0.0,0.0,1164412698,477694674200,477
0,0,100.0,0.0,0.0,1164414565,477694674200,477
1,0,100.0,0.0,0.0,1164533355,477694674200,477
0,0,100.0,0.0,0.0,1164539766,477694674200,477
0,0,100.0,0.0,0.0,1164703881,477694674200,477
1,0,100.0,0.0,0.0,1164712898,477694674200,477
1,0,100.0,0.0,0.0,1164713464,477694674200,477
0,0,100.0,0.0,0.0,1164760207,477694674200,477
0,0,100.0,0.0,0.0,1164767985,477694674200,477
1,0,100.0,0.0,0.0,1164803197,477694674200,477
0,0,100.0,0.0,0.0,1164803337,477694674200,477
1,0,100.0,0.0,0.0,1164805162,477694674200,477
0,0,100.0,0.0,0.0,1164814080,477694674200,477
1,0,100.0,0.0,0.0,1164817163,477694674200,477
1,0,100.0,0.0,0.0,1164834640,477694674200,477
0,0,100.0,0.0,0.0,1164923324,477694674200,477
