instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,95.37719495526827,4.12556540310548,19.836452700840976,1149894580,103906759500,103
0,0,95.4601968098666,4.12556540310548,19.845082144763868,1150062833,103906759500,103
0,0,95.54106508069388,4.12556540310548,19.8534861591802,1150491306,103906759500,103
0,0,95.61987706040323,4.12556540310548,19.86167305766558,1150503140,103906759500,103
0,0,95.69670636282855,4.12556540310548,19.869650750872033,1150801950,103906759500,103
0,0,95.77162313937421,4.12556540310548,19.877426770662705,1150836217,103906759500,103
0,0,95.84469428030762,4.12556540310548,19.885008292531808,1150836336,103906759500,103
0,0,95.91598360216935,4.12556540310548,19.892402156450146,1150836383,103906759500,103
0,0,95.98555202240546,4.12556540310548,19.899614886263933,1150839102,103906759500,103
1,1,95.98555202240546,8.598951130440746,28.729341640020962,1150881692,103906759500,103
1,0,95.98555202240546,8.211922426547968,28.07536121365811,1150937333,103906759500,103
1,1,95.98555202240546,12.203457181832064,34.22507230350199,1150940758,103906759500,103
0,1,94.36192503329687,12.203457181832064,33.934373601690154,1150971101,103906759500,103
0,1,92.77672440597836,12.203457181832064,33.64813195051087,1150992212,103906759500,103
1,1,92.77672440597836,15.897707184602725,38.40491112023082,1150992617,103906759500,103
1,1,92.77672440597836,19.326525205252366,42.34444122541816,1150996154,103906759500,103
1,1,92.77672440597836,22.517370558397637,45.70654091750708,1151003102,103906759500,103
0,1,91.22867920969078,22.517370558397637,45.323613881924665,1151006379,103906759500,103
0,1,89.71657373469304,22.517370558397637,44.946427399893395,1151008107,103906759500,103
0,1,88.2392445236572,22.517370558397637,44.57483333375739,1151013743,103906759500,103
0,1,86.79557759255094,22.517370558397637,44.20868900433064,1151344112,103906759500,103
0,1,85.38450582704482,22.517370558397637,43.84785693341501,1151346351,103906759500,103
0,0,85.62063840838442,22.517370558397637,43.908446140670534,1151416116,103906759500,103
0,0,85.85153448665524,22.517370558397637,43.96761097720764,1151581050,103906759500,103
0,1,84.48127686512807,22.517370558397637,43.615320890928615,1152027808,103906759500,103
0,0,84.7275001378995,22.517370558397637,43.67883374234905,1152311725,103906759500,103
0,0,84.96840359175664,22.517370558397637,43.74088510113929,1152311757,103906759500,103
0,0,85.20414601256141,22.517370558397637,43.80152199269637,1152311823,103906759500,103
1,0,85.20414601256141,21.652314743623606,42.95191482257388,1152312004,103906759500,103
0,0,85.4348799651412,21.652314743623606,43.0100326794684,1152312166,103906759500,103
0,0,85.66075209523201,21.652314743623606,43.06684996074682,1152399315,103906759500,103
0,1,84.33962364983101,21.652314743623606,42.733453834494846,1152541200,103906759500,103
0,0,84.57984777843454,21.652314743623606,42.79426930170018,1152627193,103906759500,103
0,1,83.28931649864295,21.652314743623606,42.46653383088735,1152629836,103906759500,103
0,0,83.54295679440182,21.652314743623606,42.53114617695291,1152640274,103906759500,103
0,1,82.2814466098449,21.652314743623606,42.20881163402996,1152724715,103906759500,103
0,1,81.04528997284174,21.652314743623606,41.89054937548816,1152740389,103906759500,103
0,1,79.83379074084785,21.652314743623606,41.57627164979348,1152746992,103906759500,103
0,0,80.13375938447312,21.652314743623606,41.654308057899776,1152756754,103906759500,103
0,0,80.42783249765245,21.652314743623606,41.730669098237684,1152758166,103906759500,103
1,0,80.42783249765245,20.843476966484985,40.94381118226699,1152794800,103906759500,103
0,1,79.24297746203072,20.843476966484985,40.641102045657256,1152794884,103906759500,103
0,1,78.081075603011,20.843476966484985,40.342051272211386,1152799217,103906759500,103
0,0,78.4009707846022,20.843476966484985,40.42460672287262,1152803576,103906759500,103
0,1,77.2619828722282,20.843476966484985,40.129893600435146,1152820316,103906759500,103
0,1,76.14460106543083,20.843476966484985,39.838652567945815,1152847626,103906759500,103
0,1,75.04827120285931,20.843476966484985,39.550814305034436,1152852586,103906759500,103
0,1,73.97245772238178,20.843476966484985,39.26631149841743,1152854071,103906759500,103
1,0,73.97245772238178,20.085586542937282,38.54581950583835,1153235798,103906759500,103
1,1,73.97245772238178,22.916725673664757,41.172885750583326,1153237094,103906759500,103
1,0,73.97245772238178,22.12498336271409,40.455400089564904,1153292745,103906759500,103
0,0,74.34395092575316,22.12498336271409,40.55685734066092,1153314042,103906759500,103
0,0,74.70858367172958,22.12498336271409,40.65619474064132,1153328039,103906759500,103
0,1,73.65125298834,22.12498336271409,40.367471397278145,1153331387,103906759500,103
0,1,72.6131971936463,22.12498336271409,40.081988221929585,1153332203,103906759500,103
1,1,72.6131971936463,24.750996221969153,42.39397326749453,1153399834,103906759500,103
0,1,71.59394499579732,24.750996221969153,42.09538528279373,1153462636,103906759500,103
0,1,71.99107016985644,24.750996221969153,42.211973488450326,1153462950,103906759500,103
0,1,70.9886035213552,24.750996221969153,41.917044952619555,1153499262,103906759500,103
1,1,70.9886035213552,27.229661574083146,43.96584639812214,1153510231,103906759500,103
0,1,70.00396069550654,27.229661574083146,43.659868971219566,1153512935,103906759500,103
1,1,70.00396069550654,29.572927528703342,45.49969292611118,1153527599,103906759500,103
0,1,69.03671894072467,29.572927528703342,45.18426591252216,1153604931,103906759500,103
0,0,69.46291052620259,29.572927528703342,45.32352169596041,1153605862,103906759500,103
1,1,69.46291052620259,31.791484526672836,46.99286164058781,1153837172,103906759500,103
0,1,68.51037962105507,31.791484526672836,46.669547604827436,1153960475,103906759500,103
1,1,68.51037962105507,33.89492657955062,48.18873610287785,1154095073,103906759500,103
1,1,68.51037962105507,35.89188832320186,49.58797126661942,1154433461,103906759500,103
0,1,67.57438573723127,35.89188832320186,49.248069062549746,1154479168,103906759500,103
1,1,67.57438573723127,37.79016201476345,50.533622322747554,1154517706,103906759500,103
0,1,66.65454798523548,37.79016201476345,50.18850632747376,1154547279,103906759500,103
1,1,66.65454798523548,39.59679781575582,51.374182816585645,1154594061,103906759500,103
0,1,65.75049690783213,39.59679781575582,51.02459340695334,1154611110,103906759500,103
0,1,64.86187405376225,39.59679781575582,50.67861987917432,1154647817,103906759500,103
1,1,64.86187405376225,41.31819008220063,51.7684772930507,1154700282,103906759500,103
1,1,64.86187405376225,42.96015188790284,52.78708138440361,1154725985,103906759500,103
0,0,65.33510499639763,42.96015188790284,52.97929816690027,1154727502,103906759500,103
0,1,64.45822993415744,42.96015188790284,52.62257451319509,1154728371,103906759500,103
1,1,64.45822993415744,41.779326213217274,51.894329319741004,1154729978,103906759500,103
1,1,64.45822993415744,43.35210823536593,52.86208623168119,1154786274,103906759500,103
1,1,64.45822993415744,44.8568018055541,53.771647221312975,1154907329,103906759500,103
1,1,64.45822993415744,46.29766351552458,54.62843069591086,1154976941,103906759500,103
1,1,64.45822993415744,47.67860250135072,55.437156519534426,1155059727,103906759500,103
1,1,64.45822993415744,49.003215188930085,56.2019618177253,1155126371,103906759500,103
1,1,64.45822993415744,50.27481595177176,56.92649336220131,1155134690,103906759500,103
1,1,64.45822993415744,51.49646423134523,57.61398208959493,1155143557,103906759500,103
1,1,64.45822993415744,52.67098858719989,58.267303809367334,1155152462,103906759500,103
1,1,64.45822993415744,53.801008074847836,58.889029107109614,1155158544,103906759500,103
0,1,63.59607318621923,53.801008074847836,58.49387016620113,1155243277,103906759500,103
0,1,62.74830972717685,53.801008074847836,58.10268770302192,1155313372,103906759500,103
0,1,61.9146238640779,53.801008074847836,57.71541543177543,1155313518,103906759500,103
0,0,62.41897594970247,53.801008074847836,57.95001146758882,1155733055,103906759500,103
0,1,61.59505372881673,53.801008074847836,57.56627470172753,1155733077,103906759500,103
0,1,60.784600515207565,53.801008074847836,57.18629891105982,1155767349,103906759500,103
1,1,60.784600515207565,54.88895129151262,57.76160469510244,1155814903,103906759500,103
0,1,59.9873286509706,54.88895129151262,57.381543726455156,1155816004,103906759500,103
1,1,59.9873286509706,55.937073381261115,57.926812485196955,1155820964,103906759500,103
0,0,60.51051826098119,55.937073381261115,58.17887331585793,1155820988,103906759500,103
0,1,59.72173302892799,55.937073381261115,57.79843391386336,1155821208,103906759500,103
0,0,60.24519166326044,55.937073381261115,58.05118178759103,1155821912,103906759500,103
1,1,60.24519166326044,56.94747125012013,58.573127970098206,1155822749,103906759500,103
1,1,60.24519166326044,57.92209720721454,59.07222568844551,1155900792,103906759500,103
1,1,60.24519166326044,58.86277121866975,59.549970057922025,1155905848,103906759500,103
0,1,59.46458050213811,58.86277121866975,59.162910659563785,1155908479,103906759500,103
1,1,59.46458050213811,59.77119193612296,59.617689108135785,1155908644,103906759500,103
1,1,59.46458050213811,60.64894664046175,60.05384392253019,1155911554,103906759500,103
1,1,59.46458050213811,61.49752022326444,60.4725081503833,1156265549,103906759500,103
1,1,59.46458050213811,62.318303312864046,60.87472188112619,1156267689,103906759500,103
1,1,59.46458050213811,63.11259963859301,61.26144188564555,1156740571,103906759500,103
0,1,58.69635572588736,63.11259963859301,60.86443624295197,1156757211,103906759500,103
0,1,57.940262728678235,63.11259963859301,60.47115514482886,1156928708,103906759500,103
0,1,57.1960536767662,63.11259963859301,60.08154156318911,1156930073,103906759500,103
0,1,56.46348728453644,63.11259963859301,59.695539759581166,1156943691,103906759500,103
1,1,56.46348728453644,63.88163271525031,60.05813647236287,1157119195,103906759500,103
1,1,56.46348728453644,64.62655191988902,60.40728840605319,1157120278,103906759500,103
0,1,55.74232859938842,64.62655191988902,60.02028401602154,1157120448,103906759500,103
1,1,55.74232859938842,65.34843802441297,60.35456988342803,1157150258,103906759500,103
0,1,55.03234879505617,65.34843802441297,59.96897560048534,1157151962,103906759500,103
0,1,54.33332497298079,65.34843802441297,59.58689385810545,1157171871,103906759500,103
1,1,54.33332497298079,66.04830824000223,59.90512662134724,1157189315,103906759500,103
0,1,53.64503997137157,66.04830824000223,59.52448349693082,1157457359,103906759500,103
0,1,52.9672821816107,66.04830824000223,59.147268577392495,1157477050,103906759500,103
0,1,52.29984537167407,66.04830824000223,58.773431991102775,1157539399,103906759500,103
0,1,51.64252851625732,66.04830824000223,58.40292494160604,1157618000,103906759500,103
0,1,50.99513563331192,66.04830824000223,58.03569967743739,1157618175,103906759500,103
1,1,50.99513563331192,66.72712082289206,58.33316875315255,1157641386,103906759500,103
1,1,50.99513563331192,67.38577928537012,58.620362967264796,1157724875,103906759500,103
1,1,50.99513563331192,68.0251362509137,58.897801738179226,1157730128,103906759500,103
0,1,50.35747562671079,68.0251362509137,58.52840456358833,1157836242,103906759500,103
1,1,50.35747562671079,68.64599698806501,58.79489025585256,1157836451,103906759500,103
0,1,49.729362134777055,68.64599698806501,58.42706259365004,1157836489,103906759500,103
1,0,49.729362134777055,67.32552245021611,57.86238231217117,1157836688,103906759500,103
1,1,49.729362134777055,67.94829682153834,58.129385504059826,1157841679,103906759500,103
0,1,49.110613384422294,67.94829682153834,57.76662129060812,1157844125,103906759500,103
0,1,48.50105205065368,67.94829682153834,57.4070020197423,1157860422,103906759500,103
1,0,48.50105205065368,66.66483285634767,56.862241675068056,1157986067,103906759500,103
0,0,49.13871935378168,66.66483285634767,57.23481905706379,1157986144,103906759500,103
0,1,48.53172268949046,66.66483285634767,56.880217838238785,1157999916,103906759500,103
0,1,47.93363122244861,66.66483285634767,56.52864330268633,1158107469,103906759500,103
1,0,47.93363122244861,65.41670641271443,55.99696671226257,1158108501,103906759500,103
1,1,47.93363122244861,66.05859029616747,56.27102368298726,1158108915,103906759500,103
0,1,47.34427995708461,66.05859029616747,55.924023393816235,1158147838,103906759500,103
1,1,47.34427995708461,66.68321338358783,56.18779870105781,1158154705,103906759500,103
0,1,46.76350781505196,66.68321338358783,55.84210750138453,1158155033,103906759500,103
0,1,46.19115751959068,66.68321338358783,55.49932263833301,1158155310,103906759500,103
0,1,45.62707548396964,66.68321338358783,55.15940545878478,1158155368,103906759500,103
0,1,45.07111170384256,66.68321338358783,54.82231807560545,1158158681,103906759500,103
1,1,45.07111170384256,67.29123237328682,55.07168647304744,1158369261,103906759500,103
1,1,45.07111170384256,67.88327114200226,55.313420581839054,1158599217,103906759500,103
0,1,44.52311965335849,67.88327114200226,54.97613121634465,1158609599,103906759500,103
1,1,44.52311965335849,68.45992277084044,55.20914175194005,1158610204,103906759500,103
1,1,44.52311965335849,69.0217514229777,55.435220729150195,1158658901,103906759500,103
1,1,44.52311965335849,69.56929408562392,55.65466741230172,1158659252,103906759500,103
1,1,44.52311965335849,70.10306218755913,55.8677637447887,1158662634,103906759500,103
1,1,44.52311965335849,70.6235431024907,56.074775611644796,1158663220,103906759500,103
0,1,43.98295618487478,70.6235431024907,55.733582352989515,1158676348,103906759500,103
1,1,43.98295618487478,71.13120154752436,55.933536639857316,1158676594,103906759500,103
1,1,43.98295618487478,71.62648088518819,56.127928613569935,1158676669,103906759500,103
0,1,43.45048143212761,71.62648088518819,55.78714079203659,1158713006,103906759500,103
0,1,42.92555871672173,71.62648088518819,55.449136250344715,1158714932,103906759500,103
1,1,42.92555871672173,72.10980433668196,55.635902438133925,1158715109,103906759500,103
1,0,42.92555871672173,70.89004342440376,55.163345814455425,1158753261,103906759500,103
1,1,42.92555871672173,71.37906610392801,55.35328620044996,1158805279,103906759500,103
0,1,42.40805445780744,71.37906610392801,55.01860887447824,1158805945,103906759500,103
0,1,41.89783808481861,71.37906610392801,54.686639632253325,1158885269,103906759500,103
1,1,41.89783808481861,71.8566266075431,54.86927470747276,1158885709,103906759500,103
1,1,41.89783808481861,72.32309997272058,55.04708468619565,1158919480,103906759500,103
1,1,41.89783808481861,72.77884511744858,55.22025234215208,1159098893,103906759500,103
0,1,41.394781953151536,72.77884511744858,54.88774384540661,1159180851,103906759500,103
0,1,40.89876126266944,72.77884511744858,54.55790145736294,1159180898,103906759500,103
1,1,40.89876126266944,73.22420569756922,54.72457681401915,1159180947,103906759500,103
1,1,40.89876126266944,73.65951090996752,54.886999839959884,1159188794,103906759500,103
1,1,40.89876126266944,74.0850762455609,55.045325382759415,1159220014,103906759500,103
0,1,40.409653978922755,74.0850762455609,54.71519255275655,1159276723,103906759500,103
0,1,39.927340756980264,74.0850762455609,54.38768320367557,1159316496,103906759500,103
0,1,39.451704867770395,74.0850762455609,54.06276503422791,1159361160,103906759500,103
1,1,39.451704867770395,74.5012041957111,54.214384809040226,1159362335,103906759500,103
0,1,38.98263212683696,74.5012041957111,53.89112205333795,1159380609,103906759500,103
1,1,38.98263212683696,74.90818491538622,54.03811817454026,1159457285,103906759500,103
0,1,38.520010825417216,74.90818491538622,53.71651602489714,1159469482,103906759500,103
0,1,38.063731663754474,74.90818491538622,53.39742550009468,1159471464,103906759500,103
1,1,38.063731663754474,75.30629684613045,53.53913219078312,1159480856,103906759500,103
1,1,38.063731663754474,75.69580730165532,53.67741515014927,1159482580,103906759500,103
0,1,37.61368768656111,75.69580730165532,53.35914593606775,1159518217,103906759500,103
0,1,37.169774220551474,75.69580730165532,53.04334139969785,1159522715,103906759500,103
0,1,36.731888813967664,75.69580730165532,52.72997228794953,1159522976,103906759500,103
0,1,36.299931178024195,75.69580730165532,52.41900986774807,1159523861,103906759500,103
0,1,35.873803130201004,75.69580730165532,52.11042591383431,1159528182,103906759500,103
0,1,35.45340853931695,75.69580730165532,51.804192696913994,1159541912,103906759500,103
0,1,35.038653272318975,75.69580730165532,51.500282972144646,1159546886,103906759500,103
1,1,35.038653272318975,76.07697301864272,51.62978481078328,1159547552,103906759500,103
1,1,35.038653272318975,76.45004067514759,51.756221537813005,1159548317,103906759500,103
0,1,34.62944514272447,76.45004067514759,51.453109621470674,1159553365,103906759500,103
1,1,34.62944514272447,76.81524737880163,51.575860586412134,1159569484,103906759500,103
0,1,34.22569386065747,76.81524737880163,51.27431267815821,1159569741,103906759500,103
0,1,33.82731098442124,76.81524737880163,50.975025860002965,1159573502,103906759500,103
1,1,33.82731098442124,77.17282112685136,51.09353207406114,1159749522,103906759500,103
0,1,33.434209873552426,77.17282112685136,50.79579016108785,1159750980,103906759500,103
0,1,33.04630564330415,77.17282112685136,50.500263705390395,1159804349,103906759500,103
0,1,32.66351512050746,77.17282112685136,50.20692790610801,1159834640,103906759500,103
0,1,32.2857568007627,77.17282112685136,49.91575837879542,1159837712,103906759500,103
1,1,32.2857568007627,77.52298123990762,50.028872851401985,1159995736,103906759500,103
1,1,32.2857568007627,77.86593877114308,50.13941326170665,1160169422,103906759500,103
0,1,31.912950806914143,77.86593877114308,49.84909100011431,1160169470,103906759500,103
1,1,31.912950806914143,78.20189689254346,49.95651397504746,1160321236,103906759500,103
0,1,31.545018848763327,78.20189689254346,49.667698874462964,1160322922,103906759500,103
0,1,31.18188418397802,78.20189689254346,49.380993224829744,1160405587,103906759500,103
0,1,30.823471580155644,78.20189689254346,49.096374065521125,1160418501,103906759500,103
1,1,30.823471580155644,78.53105125970036,49.19958970015014,1160420166,103906759500,103
0,1,30.469707278001508,78.53105125970036,48.916440427700806,1160448604,103906759500,103
0,1,30.1205189555838,78.53105125970036,48.63533713329977,1160491620,103906759500,103
0,1,29.77583569362875,78.53105125970036,48.356257911016804,1160496216,103906759500,103
1,1,29.77583569362875,78.85359035652303,48.45545944791503,1160517043,103906759500,103
0,1,29.435587941820636,78.85359035652303,48.17781432846174,1160517060,103906759500,103
1,1,29.435587941820636,79.16969582114763,48.27428449672331,1160586991,103906759500,103
0,1,29.099707486073072,79.16969582114763,47.998072775443575,1160587004,103906759500,103
0,1,28.768127416738782,79.16969582114763,47.72382944533293,1160587955,103906759500,103
0,1,28.440782097726675,79.16969582114763,47.45153388029266,1160595415,103906759500,103
0,1,28.117607136496158,79.16969582114763,47.1811657784643,1160609506,103906759500,103
0,1,27.798539354899603,79.16969582114763,46.91270515542248,1160667182,103906759500,103
0,1,27.483516760845188,79.16969582114763,46.646132337542475,1160670758,103906759500,103
0,1,27.17247852075318,79.16969582114763,46.3814279555373,1160671543,103906759500,103
0,1,26.865364932779904,79.16969582114763,46.11857293815921,1160684461,103906759500,103
0,1,26.56211740078443,79.16969582114763,45.857548506060766,1160685041,103906759500,103
0,1,26.26267840901406,79.16969582114763,45.59833616581053,1160685735,103906759500,103
0,1,25.966991497485548,79.16969582114763,45.34091770405907,1160695281,103906759500,103
0,1,25.675001238039712,79.16969582114763,45.08527518185059,1160699212,103906759500,103
0,1,25.38665321104812,79.16969582114763,44.83139092907603,1160739570,103906759500,103
0,1,25.101893982751104,79.16969582114763,44.57924753906352,1160752437,103906759500,103
0,1,24.820671083207245,79.16969582114763,44.328827863302145,1160763707,103906759500,103
0,1,24.54293298483507,79.16969582114763,44.08011500629511,1160766464,103906759500,103
0,1,24.268629081528537,79.16969582114763,43.83309232053873,1160767434,103906759500,103
1,1,24.268629081528537,79.47954275422934,43.91878348351513,1160779939,103906759500,103
0,1,23.99770966832831,79.47954275422934,43.67295492163866,1161003969,103906759500,103
0,1,23.730125921631753,79.47954275422934,43.42878720102113,1161005250,103906759500,103
0,0,24.579587314586792,79.47954275422934,44.199257469453194,1161006311,103906759500,103
0,0,25.418633290944875,79.47954275422934,44.94731751063383,1161007052,103906759500,103
0,1,25.136170803815244,79.47954275422934,44.696883136069395,1161012863,103906759500,103
0,1,24.857157537490675,79.47954275422934,44.44812161666232,1161015448,103906759500,103
0,1,24.581544531792268,79.47954275422934,44.20101717811001,1161016246,103906759500,103
0,1,24.30928367333026,79.47954275422934,43.95555426836456,1161016652,103906759500,103
0,1,24.040327677480654,79.47954275422934,43.711717553397584,1161022279,103906759500,103
0,1,23.77463007082284,79.47954275422934,43.46949191306416,1161026614,103906759500,103
0,1,23.512145174024425,79.47954275422934,43.22886243706306,1161027342,103906759500,103
0,1,23.25282808516008,79.47954275422934,42.98981442099076,1161027534,103906759500,103
0,1,22.996634663451527,79.47954275422934,42.75233336248664,1161027588,103906759500,103
0,1,23.844174516516404,79.47954275422934,43.53302295872378,1161028590,103906759500,103
0,1,23.581996783397773,79.47954275422934,43.29302855629486,1161037481,103906759500,103
0,1,23.322959677576375,79.47954275422934,43.054595234993194,1161037933,103906759500,103
0,1,23.06701995196367,79.47954275422934,42.81770893549488,1161038799,103906759500,103
0,1,22.814135078401954,79.47954275422934,42.582355786929064,1161044869,103906759500,103
0,1,22.564263233008543,79.47954275422934,42.34852210344049,1161045004,103906759500,103
0,1,22.317363281879114,79.47954275422934,42.11619438082908,1161046336,103906759500,103
0,1,22.073394767140034,79.47954275422934,41.885359293264855,1161080555,103906759500,103
0,1,21.832317893339592,79.47954275422934,41.65600369007582,1161093950,103906759500,103
0,1,21.59409351416869,79.47954275422934,41.42811459260724,1161103799,103906759500,103
0,1,21.358683119501578,79.47954275422934,41.201679191150234,1161117373,103906759500,103
0,1,21.126048822747663,79.47954275422934,40.976684841937974,1161118256,103906759500,103
